bookkeeping,category,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,macroareas,markup_description,name,newick,pk
False,Spoken L1 Language,0,0,0,,180,2478,NOCODE_Mabenaro,mabe1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q16901637"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Mabenaro_language"", ""label"": null}], ""meds"": [[""24916"", ""wordlist_or_less"", 1922, 7, ""Farabee, William C. 1922""]]}",-11.543809,language,-68.277741,South America,,Mabenaro,'Mabenaro [mabe1235]-l-':1,4221
False,Spoken L1 Language,0,0,0,,109,109,mbn,maca1259,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/3025"", ""label"": ""Macagu\u00e1n""}, {""url"": ""https://www.wikidata.org/entity/Q3273980"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Macagu%C3%A1n_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/maca1259"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_mcg"", ""label"": ""Macagu\u00e1n""}], ""meds"": [[""109417"", ""grammar_sketch"", 2000, 14, ""Miguel Lobo-Guerrero and Xochitl Herrera 2000""], [""92985"", ""grammar_sketch"", 1979, 0, ""Lobo-Guerrero, Miguel 1979""], [""30897"", ""wordlist_or_less"", 1978, 0, ""Ortiz, Francisco 1978""]]}",6.34582,language,-71.2671,South America,,Macaguán,'Macaguán [maca1259][mbn]-l-':1,692
False,Spoken L1 Language,0,0,0,,411,1872,mca,maca1260,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/mca"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/3020"", ""label"": ""Mak\u00e1""}, {""url"": ""https://en.wikipedia.org/wiki/Mak%C3%A1_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/maca1260"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_mca"", ""label"": ""Maca""}, {""url"": ""https://www.wikidata.org/entity/Q3281043"", ""label"": null}], ""meds"": [[""23647"", ""grammar"", 1994, 256, ""Ana Gerzenstein 1994""], [""71512"", ""grammar_sketch"", 1934, 8, ""Belaieff, Juan 1934""], [""310113"", ""wordlist_or_less"", 1931, 15, ""Belaieff, Juan 1931""]]}",-25.0119,language,-57.3694,South America,,Maca,'Maca [maca1260][mca]-l-':1,3475
False,Spoken L1 Language,0,0,0,,211,6448,mcl,maca1261,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/5159"", ""label"": ""Macaguaje""}, {""url"": ""https://www.wikidata.org/entity/Q6722435"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Macaguaje_language"", ""label"": null}], ""meds"": [[""45276"", ""wordlist_or_less"", 1945, 8, ""Friede, Juan 1945""]]}",0.49999,language,-75.8333,South America,,Macaguaje,'Macaguaje [maca1261][mcl]-l-':1,9082
False,Spoken L1 Language,0,0,0,,310,9514,mcb,mach1267,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/mcb"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/3022"", ""label"": ""Machiguenga""}, {""url"": ""https://en.wikipedia.org/wiki/Matsiguenga_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/mach1267"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_mch"", ""label"": ""Machiguenga""}, {""url"": ""https://www.wikidata.org/entity/Q3915441"", ""label"": null}], ""meds"": [[""581889"", ""grammar_sketch"", 2011, 448, ""Betty Snell 2011""], [""113692"", ""grammar_sketch"", 1998, 412, ""Snell, Betty E. 1998""], [""76621"", ""grammar_sketch"", 1924, 110, ""Aza, Jos\u00e9 P\u00edo 2005 [1924]""], [""14479"", ""phonology_or_text"", 1923, 112, ""Aza, Jos\u00e9 P\u00edo 1923""], [""144638"", ""wordlist_or_less"", 1875, 187, ""Paul Marcoy 1875""], [""119157"", ""wordlist_or_less"", 1865, 9, ""Anonymous 1865, 1865, 1866, 1866""]]}",-12.1291,language,-72.5017,South America,,Machiguenga,'Machiguenga [mach1267][mcb]-l-':1,12493
False,Spoken L1 Language,0,0,0,,310,6866,mpd,mach1268,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/2907"", ""label"": ""Maxineri""}, {""url"": ""https://www.wikidata.org/entity/Q12953681"", ""label"": null}, {""url"": ""https://phoible.org/languages/mach1268"", ""label"": null}], ""meds"": [[""577254"", ""grammar_sketch"", 2013, 140, ""dos Santos Silva, Edineida 2013""], [""570169"", ""phonology_or_text"", 2012, 113, ""F\u00e1bio Pereira Couto 2012""], [""40274"", ""phonology_or_text"", 2008, 43, ""dos Santos Silva, Edineida 2008""], [""10978"", ""wordlist_or_less"", 1866, 9, ""William Chandless 1866""]]}",-10.661655,language,-70.208108,South America,,Machinere,'Machinere [mach1268][mpd]-l-':1,9518
False,Spoken L1 Language,0,0,0,,144,754,wpc,maco1239,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/3018"", ""label"": ""Mako""}, {""url"": ""https://www.wikidata.org/entity/Q12953684"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Wir%C3%B6_language"", ""label"": null}], ""meds"": [[""472188"", ""long_grammar"", 2015, 589, ""Ros\u00e9s Labrada, Jorge E. 2015""], [""321648"", ""phonology_or_text"", 2013, 21, ""Jorge Emilio Ros\u00e9s Labrada 2013""], [""80153"", ""wordlist_or_less"", 2011, 6, ""Harald Hammarstr\u00f6m 2011""], [""35998"", ""wordlist_or_less"", 1949, 1, ""\u010cestm\u00edr Loukotka 1949""]]}",4.5621,language,-66.5813,South America,,Maco,'Maco [maco1239][wpc]-l-':1,2395
False,Spoken L1 Language,0,0,0,,81,2165,NOCODE_Macuni,macu1258,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Macuni"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Macuni, an extinct Western Maxakali language attested with a wordlist in **hh:hw:Martius:Brasiliens**, is missing from E16/E17/E18/E19/E20/E21/E22/E23/E24.""}, ""links"": [], ""meds"": [[""79048"", ""wordlist_or_less"", 1867, 3, ""von Martius, Carl Friedrich Philip 1867""]]}",-17.904785,language,-39.809418,South America,,Macuni,'Macuni [macu1258]-l-':1,3734
False,Spoken L1 Language,0,0,0,,400,5144,mbc,macu1259,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/mbc"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/3015"", ""label"": ""Makushi""}, {""url"": ""https://en.wikipedia.org/wiki/Macushi_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/macu1259"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_mac"", ""label"": ""Macushi""}, {""url"": ""https://www.wikidata.org/entity/Q56633"", ""label"": null}], ""meds"": [[""98859"", ""long_grammar"", 1932, 416, ""Williams, James 1932""], [""27008"", ""wordlist_or_less"", 1847, 27, ""Schomburgk, Richard Moritz 1847, 1848, 1848""]]}",4.31861,language,-60.2209,South America,,Macushi,'Macushi [macu1259][mbc]-l-':1,7480
False,Spoken L1 Language,0,0,0,,211,4322,myy,macu1260,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/myy"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/3017"", ""label"": ""Macuna""}, {""url"": ""https://en.wikipedia.org/wiki/Macuna_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/macu1260"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_mcn"", ""label"": ""Macuna""}, {""url"": ""https://www.wikidata.org/entity/Q3275059"", ""label"": null}], ""meds"": [[""21683"", ""grammar_sketch"", 1982, 103, ""Samper Mart\u00ednez, Yoana 1982""], [""83410"", ""phonology_or_text"", 1979, 0, ""Palma de Feuillet, M. 1979""], [""137296"", ""wordlist_or_less"", 1978, 5, ""Mountain, Kathy 1978""], [""161469"", ""wordlist_or_less"", 1963, 1, ""\u010cestm\u00edr Loukotka 1963""], [""40075"", ""wordlist_or_less"", 1909, 434, ""Koch-Gr\u00fcnberg, Theodor 1909, 1910""]]}",-0.14459,language,-70.0749,South America,,Macuna,'Macuna [macu1260][myy]-l-':1,6452
False,Sign Language,0,0,0,,249,980,NOCODE_Macushi-Sign,macu1262,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""new"": true}",4.59501,language,-60.16245,South America,,Macushi Sign Language,'Macushi Sign Language [macu1262]-l-':1,2730
False,Spoken L1 Language,0,0,0,,310,4664,NOCODE_Magiana,magi1242,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Magiana"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Magiana, an extinct Bolivia-Parana Arawakan language of Bolivia attested only with the minuscule wordlist in **hh:w:PalauSaiz:Moxos**, is missing from E16/E17/E18/E19/E20/E21/E22/E23/E24. I wish to thank Swintha Danielsen for discussion on this language.""}, ""links"": [], ""meds"": [[""104642"", ""wordlist_or_less"", 1794, 16, ""Palau, Mercedes and Blanca Saiz 1989 [1794]""]]}",,language,,South America,,Magiana,'Magiana [magi1242]-l-':1,6849
False,Spoken L1 Language,2,0,0,,310,1105,NOCODE_Maipure,maip1247,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""129574"", ""grammar_sketch"", 2003, 92, ""Raoul Zamponi 2003""], [""28278"", ""grammar_sketch"", 1799, 6, ""Herv\u00e1s y Panduro, Lorenzo 1971 [1799]""], [""13948"", ""phonology_or_text"", 1787, 3, ""Lorenzo Hervas 1787""], [""146197"", ""wordlist_or_less"", 1780, 15, ""Gilij, Filippo Salvadore 1780, 1781, 1782, 1784""]]}",4.8,language,-67.5,South America,,Maipure-Avane,"('Avane [bani1254][bvv]':1,'Maipure [maip1246]':1)'Maipure-Avane [maip1247]-l-':1",3030
False,Spoken L1 Language,0,0,0,,,,xak,maku1246,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://en.wikipedia.org/wiki/M%C3%A1ku_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_mkw"", ""label"": ""M\u00e1ku""}, {""url"": ""https://www.wikidata.org/entity/Q2032882"", ""label"": null}], ""meds"": [[""23209"", ""grammar_sketch"", 1991, 78, ""Maciel, Iraguacema 1991""], [""42060"", ""phonology_or_text"", 1966, 38, ""Migliazza, Ernesto C. 1966""], [""32553"", ""phonology_or_text"", 1965, 17, ""Migliazza, Ernesto C. 1965""], [""85129"", ""wordlist_or_less"", 1928, 8, ""Theodor Koch-Gr\u00fcnberg 1928""], [""26137"", ""wordlist_or_less"", 1913, 3, ""Koch-Gr\u00fcnberg, Theodor 1913""]]}",3.969231,language,-64.235892,South America,,Máku,'Máku [maku1246][xak]-l-':1,256
False,Spoken L1 Language,0,0,0,,32,494,mpu,maku1278,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/3016"", ""label"": ""Makurap""}, {""url"": ""https://www.wikidata.org/entity/Q3281037"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Makurap_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/maku1278"", ""label"": null}], ""meds"": [[""55977"", ""grammar"", 2005, 255, ""Braga, Alzerinda de Oliveira 2005""], [""20094"", ""phonology_or_text"", 2003, 147, ""da Silva, Jaqueline Brand\u00e3o 2003""], [""164199"", ""phonology_or_text"", 1992, 77, ""de Oliveira Braga, Alzerinda 1992""], [""19178"", ""wordlist_or_less"", 1955, 5, ""Etta Becker-Donner 1955""], [""116628"", ""wordlist_or_less"", 1950, 3, ""\u010cestm\u00edr Loukotka 1950""], [""79538"", ""wordlist_or_less"", 1948, 9, ""Claude L\u00e9vi-Strauss 1948""]]}",-11.8701,language,-64.3201,South America,,Makuráp,'Makuráp [maku1278][mpu]-l-':1,1996
False,Spoken L1 Language,0,0,0,,81,595,NOCODE_Malali,mala1432,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q6741212"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Malal%C3%AD_language"", ""label"": null}], ""meds"": [[""79048"", ""wordlist_or_less"", 1867, 3, ""von Martius, Carl Friedrich Philip 1867""], [""54846"", ""wordlist_or_less"", 1862, 1, ""Latham, Robert Gordon 1862""]]}",-16.833987,language,-42.282716,South America,,Malali,'Malali [mala1432]-l-':1,2166
False,Spoken L1 Language,0,0,0,,381,12992,mbp,mala1522,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/mbp"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/2545"", ""label"": ""Guamaca""}, {""url"": ""https://en.wikipedia.org/wiki/Wiwa_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/mala1522"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_dam"", ""label"": ""Damana""}, {""url"": ""https://www.wikidata.org/entity/Q3012604"", ""label"": null}], ""meds"": [[""35490"", ""grammar"", 1993, 182, ""Williams, Cindy 1993""], [""121461"", ""grammar_sketch"", 1966, 0, ""Mansen, R. 1966""], [""99534"", ""wordlist_or_less"", 1920, 12, ""Walther Lehmann 1920""], [""28219"", ""wordlist_or_less"", 1878, 7, ""Celed\u00f3n, Rafael 1878""], [""130321"", ""wordlist_or_less"", 1871, 7, ""Uricoechea, E. 1871""]]}",10.9286,language,-73.4056,South America,,Malayo,'Malayo [mala1522][mbp]-l-':1,15576
False,Unclassifiable,0,0,0,,394,394,NOCODE_Malibu,mali1242,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""110994"", ""wordlist_or_less"", 1947, 6, ""Paul Rivet 1947""], [""302719"", ""wordlist_or_less"", 1919, 26, ""Rodriguez de Medina, Antonio and Gomez Rondon, Francisco and Bermudez, Alonso 1919""]]}",,language,,South America,,Malibu,'Malibu [mali1242]-l-':1,1774
False,Spoken L1 Language,0,0,0,,231,2655,wmd,mama1278,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/3990"", ""label"": ""Mamaind\u00e9""}, {""url"": ""https://phoible.org/languages/mama1278"", ""label"": null}], ""meds"": [[""20138"", ""long_grammar"", 2009, 608, ""David M. Eberhard 2009""], [""9156"", ""grammar_sketch"", 1973, 22, ""Gomes, Maria Antonieta Coelho Ferreira 1973""], [""11872"", ""wordlist_or_less"", 1947, 5, ""Schmidt, Max 1947""], [""113980"", ""wordlist_or_less"", 1942, 5, ""Schmidt, Max 1942""], [""138381"", ""wordlist_or_less"", 1928, 5, ""Schmidt, Max 1928""]]}",-12.986439,language,-60.101072,South America,,Mamaindé,'Mamaindé [mama1278][wmd]-l-':1,4392
False,Spoken L1 Language,0,0,0,,310,4678,NOCODE_Manao,mana1299,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Manao"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Manao, an extinct Northern Arawakan language, is missing from E16/E17/E18/E19/E20/E21/E22/E23/E24 (**hh:hw:Martius:Brasiliens**, **hh:e:Metraux:Manao**, **hh:w:deGoeje:Manao**, **hh:hvw:Ramirez:Arawak**, **hh:t:Joyce:Manaos**). It has been shown by **hh:hvw:Ramirez:Arawak-Enciclopedia**:539-574 to be an independent language of the Negro-Roraima group.""}, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q6746920"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Manao_language"", ""label"": null}], ""meds"": [[""30370"", ""phonology_or_text"", 1951, 81, ""Maria de Lourdes Joyce 1951""], [""120217"", ""wordlist_or_less"", 1948, 15, ""C. H. de Goeje 1948""], [""79048"", ""wordlist_or_less"", 1867, 3, ""von Martius, Carl Friedrich Philip 1867""]]}",-0.540066,language,-64.5186,South America,,Manao,'Manao [mana1299]-l-':1,6873
False,Spoken L1 Language,0,0,0,,310,6891,mht,mand1448,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/3014"", ""label"": ""Mandahuaca""}, {""url"": ""https://www.wikidata.org/entity/Q6747924"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Mandawaca_language"", ""label"": null}], ""meds"": [[""134914"", ""wordlist_or_less"", 1907, 35, ""Tavera-Acosta, Bartolom\u00e9 1907""], [""141504"", ""wordlist_or_less"", 1906, 39, ""Koch-Gr\u00fcnberg, Theodor 1906""]]}",1.48,language,-66.52,South America,,Mandahuaca,'Mandahuaca [mand1448][mht]-l-':1,9527
False,Spoken L1 Language,0,0,0,,310,3028,mpw,mapi1252,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/5162"", ""label"": ""Mawayana""}, {""url"": ""https://www.wikidata.org/entity/Q6753812"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Mapidian_language"", ""label"": null}], ""meds"": [[""471531"", ""phonology_or_text"", 2014, 29, ""Marc Michels 2014""], [""469176"", ""phonology_or_text"", 2013, 111, ""Stefano Coretta 2013""], [""55024"", ""wordlist_or_less"", 2001, 30, ""Howard, Catherine Vaughan 2001""], [""132825"", ""wordlist_or_less"", 1918, 24, ""William C. Farabee 1918""], [""79048"", ""wordlist_or_less"", 1867, 3, ""von Martius, Carl Friedrich Philip 1867""], [""16438"", ""wordlist_or_less"", 1849, 1, ""Robert H. Schomburgk 1849""], [""313075"", ""wordlist_or_less"", 1848, 1, ""Robert H. Schomburgk 1848""]]}",1.190187,language,-58.585983,South America,,Mapidian-Mawayana,'Mapidian-Mawayana [mapi1252][mpw]-l-':1,4676
False,Spoken L1 Language,0,0,0,,400,5143,mcg,mapo1246,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/3012"", ""label"": ""Mapoyo""}, {""url"": ""https://www.wikidata.org/entity/Q56946"", ""label"": null}, {""url"": ""https://phoible.org/languages/mapo1246"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_mpy"", ""label"": ""Mapoyo""}], ""meds"": [[""475912"", ""phonology_or_text"", 1997, 89, ""Tania Granadillo 1997""], [""126893"", ""phonology_or_text"", 1781, 0, ""Gilij, Felipe Salvador 1987 [1781-1784]""]]}",5.96952,language,-67.2581,South America,,Mapoyo,'Mapoyo [mapo1246][mcg]-l-':1,7477
False,Spoken L1 Language,3,0,0,,367,367,arn,mapu1245,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/arn"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/7849"", ""label"": ""Mapudungun""}, {""url"": ""https://en.wikipedia.org/wiki/Mapuche_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/mapu1245"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_map"", ""label"": ""Mapudungun""}, {""url"": ""https://www.wikidata.org/entity/Q33730"", ""label"": null}], ""meds"": [[""135112"", ""long_grammar"", 1777, 977, ""Havestadt, Bernhard 1777""], [""22096"", ""long_grammar"", 1765, 682, ""Andr\u00e9s Febres 1765""], [""32222"", ""grammar"", 1684, 174, ""Luis de Valdivia 1684""]]}",-38.7392,language,-71.277,South America,,Mapudungun,"('Moluche [molu1245]':1,'Pehuenche [pehu1241]':1,'Picunche [picu1247]':1)'Mapudungun [mapu1245][arn]-l-':1",1619
False,Spoken L1 Language,2,0,0,,400,3366,mch,maqu1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/1637"", ""label"": ""Yekuana""}, {""url"": ""https://www.wikidata.org/entity/Q3082027"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Ye%27kuana_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/maqu1238"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_cde"", ""label"": ""Carib (De'kwana)""}], ""meds"": [[""309718"", ""long_grammar"", 2011, 476, ""C\u00e1ceres, Nat\u00e1lia 2011""], [""53220"", ""long_grammar"", 1988, 473, ""Katherine L. Hall 1988""], [""28359"", ""grammar_sketch"", 1959, 50, ""Dami\u00e1n de Escoriaza 1959, 1960""], [""111533"", ""wordlist_or_less"", 1889, 17, ""J. Chaffanjon 1889""], [""100539"", ""wordlist_or_less"", 1850, 7, ""Robert Schomburgk 1850""], [""16438"", ""wordlist_or_less"", 1849, 1, ""Robert H. Schomburgk 1849""], [""313075"", ""wordlist_or_less"", 1848, 1, ""Robert H. Schomburgk 1848""]]}",4.70705,language,-64.3877,South America,,Ye'kwana,"('Maitsi [mait1253]':1,'Mayongong [mayo1265]':1)'Ye''kwana [maqu1238][mch]-l-':1",5128
